ID_Entrega;Numero_CTe;ID_Cliente;ID_CD;ID_Destino;ID_Transportadora;ID_Veiculo;ID_Motorista;ID_Status;ID_Ocorrencia;Data_Coleta;Data_Prevista_Entrega;Data_Entrega_Real;Qtd_Volumes;Qtd_Volumes_Entregues;Peso_KG;Cubagem_M3;Distancia_KM;Valor_Mercadoria;Valor_Frete;Custo_Frete
ENT000137;35160259222;CLI018;CD01;DST010;TRP04;VEI062;MOT040;ST1;OC00;2025-01-08;2025-01-14;2025-01-14;244;244;11668.1;53.66;524.2;321264.76;2938.18;2485.81
ENT000138;35605234703;CLI022;CD01;DST007;TRP02;VEI046;MOT037;ST2;OC01;2025-01-08;2025-01-13;2025-01-13;253;179;8113.9;30.66;412.5;432654.25;2953.16;2251.12
ENT000139;35967269753;CLI024;CD03;DST009;TRP05;VEI025;MOT028;ST2;OC01;2025-01-08;2025-01-13;2025-01-11;360;283;18207.9;140.51;447.5;268772.32;4372.91;3592.78
ENT000140;35629081530;CLI013;CD05;DST035;TRP01;VEI023;MOT033;ST1;OC00;2025-01-08;2025-01-13;2025-01-12;23;23;1333.0;4.35;1182.0;53236.35;1615.02;1531.48
ENT000141;35944862559;CLI024;CD02;DST017;TRP03;VEI007;MOT015;ST1;OC00;2025-01-08;2025-01-14;2025-01-13;169;169;1638.5;5.59;660.6;17862.8;1648.42;1468.93
ENT000142;35142110820;CLI003;CD02;DST015;TRP01;VEI005;MOT052;ST2;OC01;2025-01-08;2025-01-12;2025-01-11;851;851;29115.8;222.37;428.4;1963464.9;6170.62;5268.32
ENT000143;35593309670;CLI003;CD05;DST025;TRP02;VEI001;MOT041;ST1;OC00;2025-01-08;2025-01-14;2025-01-14;161;161;9238.3;49.75;809.8;418546.32;3543.46;3257.02
ENT000144;35731180025;CLI019;CD01;DST014;TRP02;VEI074;MOT029;ST1;OC00;2025-01-08;2025-01-14;2025-01-14;295;295;11897.1;45.12;873.0;675957.55;5604.6;4613.49
ENT000145;35329070319;CLI003;CD03;DST012;TRP04;VEI020;MOT020;ST1;OC00;2025-01-08;2025-01-14;2025-01-12;16;16;879.5;3.84;277.1;11880.45;669.26;606.9
ENT000146;35187470262;CLI026;CD05;DST032;TRP03;VEI086;MOT018;ST1;OC00;2025-01-08;2025-01-13;2025-01-12;483;483;10530.1;84.92;243.2;993368.14;3144.92;2129.74
ENT000147;35589034271;CLI018;CD06;DST036;TRP08;VEI011;MOT051;ST2;OC01;2025-01-08;2025-01-11;2025-01-09;566;566;17316.2;134.36;18.0;1313170.72;2631.09;1975.55
ENT000148;35428871711;CLI028;CD04;DST018;TRP04;VEI030;MOT018;ST1;OC00;2025-01-08;2025-01-15;2025-01-15;148;148;5233.3;22.21;689.2;274767.6;2489.8;2092.47
ENT000149;35499999701;CLI023;CD02;DST007;TRP03;VEI007;MOT031;ST1;OC00;2025-01-08;2025-01-13;2025-01-13;117;117;2143.1;6.94;488.9;197006.68;1558.4;1234.39
ENT000150;35451653823;CLI013;CD05;DST046;TRP01;VEI012;MOT047;ST1;OC00;2025-01-08;2025-01-17;2025-01-16;248;248;4370.1;17.49;2555.6;306145.55;6479.18;6088.13
ENT000151;35446898836;CLI030;CD06;DST037;TRP08;VEI050;MOT002;ST1;OC00;2025-01-08;2025-01-11;2025-01-10;1186;1186;10449.2;37.12;66.6;549359.05;3236.06;2593.26
ENT000152;35407635570;CLI024;CD02;DST013;TRP01;VEI012;MOT049;ST1;OC00;2025-01-08;2025-01-13;2025-01-12;86;86;3926.5;20.79;1025.9;170508.54;2984.49;2757.41
ENT000153;35644434396;CLI003;CD01;DST001;TRP02;VEI074;MOT031;ST1;OC00;2025-01-08;2025-01-13;2025-01-12;469;469;14016.5;107.16;107.1;673369.24;2439.85;1891.21
ENT000154;35188496207;CLI009;CD03;DST009;TRP01;VEI005;MOT030;ST1;OC00;2025-01-08;2025-01-12;2025-01-12;457;457;14401.0;76.9;447.5;615341.4;3873.86;3461.63
ENT000155;35405171866;CLI028;CD06;DST037;TRP08;VEI088;MOT029;ST1;OC00;2025-01-08;2025-01-11;2025-01-09;48;48;2309.2;13.51;66.6;84061.83;433.35;381.67
ENT000156;35851893051;CLI009;CD02;DST012;TRP04;VEI075;MOT041;ST1;OC00;2025-01-08;2025-01-14;2025-01-12;157;157;7376.0;28.0;515.8;482708.64;2541.3;2026.44
ENT000157;35118504978;CLI017;CD04;DST022;TRP08;VEI054;MOT003;ST1;OC00;2025-01-08;2025-01-11;2025-01-11;52;52;2904.3;13.13;119.4;45450.04;676.79;562.76
ENT000158;35418533539;CLI016;CD03;DST003;TRP01;VEI073;MOT035;ST1;OC00;2025-01-08;2025-01-12;2025-01-10;23;23;1087.6;5.24;531.1;65328.52;830.0;816.48
ENT000159;35268897141;CLI012;CD01;DST004;TRP02;VEI004;MOT039;ST1;OC00;2025-01-08;2025-01-13;2025-01-13;300;300;2857.8;12.19;157.3;55785.89;1249.81;1056.8
ENT000160;35544345645;CLI015;CD05;DST026;TRP01;VEI073;MOT014;ST1;OC00;2025-01-08;2025-01-12;2025-01-12;49;49;836.3;2.82;21.5;47316.93;322.84;243.94
ENT000161;35671321654;CLI024;CD04;DST020;TRP03;VEI090;MOT002;ST1;OC00;2025-01-09;2025-01-15;2025-01-14;23;23;1349.8;4.58;969.6;21709.56;2081.85;1832.01
ENT000162;35253120067;CLI017;CD02;DST006;TRP08;VEI068;MOT025;ST1;OC02;2025-01-09;2025-01-12;2025-01-13;696;696;14732.2;93.97;78.1;1510780.01;3770.41;2591.26
ENT000163;35300616985;CLI028;CD02;DST006;TRP02;VEI014;MOT055;ST1;OC00;2025-01-09;2025-01-14;2025-01-13;10;10;490.4;1.65;78.1;11744.64;278.86;221.8
ENT000164;35112141774;CLI019;CD06;DST039;TRP01;VEI010;MOT037;ST1;OC00;2025-01-09;2025-01-14;2025-01-12;179;179;9394.8;29.97;900.9;642863.75;4957.16;4123.27
ENT000165;35706011553;CLI009;CD05;DST032;TRP03;VEI022;MOT044;ST1;OC00;2025-01-09;2025-01-14;2025-01-13;380;360;15590.1;98.23;243.2;1203832.69;3085.21;2444.61
ENT000166;35489758960;CLI005;CD05;DST031;TRP04;VEI035;MOT020;ST1;OC11;2025-01-09;2025-01-15;2025-01-14;33;33;878.6;6.72;143.4;74778.37;464.19;364.72
ENT000167;35643375436;CLI028;CD04;DST021;TRP02;VEI001;MOT008;ST2;OC01;2025-01-09;2025-01-14;2025-01-12;965;752;11815.0;61.48;305.6;447438.34;4232.45;3414.7
ENT000168;35702688856;CLI006;CD02;DST021;TRP05;VEI081;MOT007;ST1;OC06;2025-01-09;2025-01-14;2025-01-15;437;437;20505.2;68.58;640.5;1068856.6;6638.82;4752.72
ENT000169;35828856607;CLI014;CD01;DST007;TRP04;VEI028;MOT059;ST1;OC02;2025-01-09;2025-01-15;2025-01-17;23;23;847.6;5.63;412.5;14926.72;655.19;664.06
ENT000170;35333453811;CLI007;CD04;DST021;TRP01;VEI005;MOT028;ST1;OC00;2025-01-09;2025-01-13;2025-01-13;351;351;19130.4;149.07;305.6;867087.09;3692.15;2819.03
ENT000171;35868279869;CLI001;CD03;DST010;TRP08;VEI068;MOT010;ST1;OC11;2025-01-09;2025-01-12;2025-01-11;580;580;19213.3;69.95;18.0;610448.85;3176.27;2324.65
ENT000172;35469514401;CLI014;CD01;DST006;TRP01;VEI082;MOT007;ST1;OC00;2025-01-09;2025-01-13;2025-01-13;206;206;4360.8;19.0;174.6;250842.58;1144.33;990.58
ENT000173;35422766775;CLI013;CD05;DST034;TRP04;VEI017;MOT003;ST1;OC02;2025-01-09;2025-01-17;2025-01-16;976;976;15998.7;99.22;1537.1;1085306.18;10469.98;9742.06
ENT000174;35769863988;CLI030;CD02;DST012;TRP01;VEI023;MOT008;ST1;OC00;2025-01-09;2025-01-13;2025-01-12;52;52;932.6;5.12;515.8;20617.69;884.35;894.5
ENT000175;35640263985;CLI005;CD06;DST038;TRP04;VEI042;MOT048;ST1;OC00;2025-01-09;2025-01-15;2025-01-16;201;201;3990.0;13.61;227.6;389748.58;1408.79;985.58
ENT000176;35189235689;CLI006;CD05;DST042;TRP06;VEI032;MOT012;ST1;OC00;2025-01-09;2025-01-17;2025-01-17;113;113;1200.0;5.0;2132.2;30415.31;6228.35;4836.4
ENT000177;35766045661;CLI028;CD02;DST007;TRP01;VEI010;MOT022;ST1;OC00;2025-01-09;2025-01-13;2025-01-13;492;492;15906.2;59.45;488.9;1333749.81;4229.03;3385.17
ENT000178;35257692245;CLI029;CD04;DST018;TRP02;VEI055;MOT017;ST1;OC00;2025-01-09;2025-01-15;2025-01-14;401;401;20047.3;121.6;689.2;2075550.46;6349.14;4381.72
ENT000179;35864958223;CLI017;CD02;DST021;TRP02;VEI009;MOT060;ST1;OC00;2025-01-09;2025-01-14;2025-01-14;482;482;26869.9;184.77;640.5;1733876.81;5828.46;4801.12
ENT000180;35313099766;CLI017;CD02;DST002;TRP08;VEI050;MOT020;ST1;OC00;2025-01-09;2025-01-12;2025-01-12;183;183;6573.8;22.03;68.0;270083.32;1191.87;896.11
ENT000181;35729191264;CLI013;CD01;DST007;TRP03;VEI024;MOT028;ST1;OC00;2025-01-09;2025-01-14;2025-01-14;512;512;9919.5;32.01;412.5;1011376.59;2963.94;2340.91
ENT000182;35964058148;CLI014;CD04;DST019;TRP03;VEI083;MOT021;ST1;OC00;2025-01-09;2025-01-14;2025-01-14;331;331;7652.5;26.24;574.7;728681.23;2899.67;2537.12
ENT000183;35454861079;CLI013;CD01;DST006;TRP04;VEI035;MOT002;ST1;OC00;2025-01-09;2025-01-15;2025-01-15;20;20;1002.7;7.55;174.6;20477.2;413.5;361.53
ENT000184;35882568203;CLI016;CD01;DST013;TRP05;VEI067;MOT022;ST1;OC00;2025-01-09;2025-01-15;2025-01-13;356;356;18721.3;63.96;932.2;234388.61;5628.78;5073.13
ENT000185;35681636618;CLI020;CD01;DST002;TRP02;VEI014;MOT033;ST7;OC04;2025-01-09;2025-01-14;;35;0;1326.4;7.18;97.9;95102.91;504.35;395.96
ENT000186;35359136628;CLI026;CD04;DST016;TRP01;VEI005;MOT015;ST1;OC00;2025-01-09;2025-01-13;2025-01-13;557;530;24011.9;102.96;406.3;1406229.1;5218.19;4105.76
ENT000187;35191304242;CLI027;CD06;DST036;TRP01;VEI023;MOT025;ST1;OC02;2025-01-09;2025-01-13;2025-01-11;49;49;1340.1;8.06;18.0;76758.62;388.34;287.75
ENT000188;35919477095;CLI018;CD05;DST042;TRP04;VEI075;MOT043;ST1;OC06;2025-01-09;2025-01-20;2025-02-03;343;343;10870.2;51.45;2132.2;189998.82;7480.07;6848.77
ENT000189;35631569906;CLI016;CD01;DST010;TRP04;VEI006;MOT010;ST1;OC02;2025-01-09;2025-01-15;2025-01-15;97;97;2877.8;23.18;524.2;140449.98;1631.91;1506.81
ENT000190;35669876655;CLI014;CD01;DST007;TRP02;VEI014;MOT039;ST1;OC00;2025-01-09;2025-01-14;2025-01-14;66;66;894.1;3.51;412.5;8085.29;892.26;791.66
ENT000191;35420806940;CLI030;CD04;DST019;TRP02;VEI034;MOT009;ST1;OC00;2025-01-09;2025-01-14;2025-01-14;66;66;1462.5;5.54;574.7;90766.49;1627.4;1293.22
ENT000192;35436837209;CLI028;CD01;DST031;TRP05;VEI081;MOT053;ST2;OC01;2025-01-09;2025-01-18;2025-01-16;1370;1341;21252.4;152.43;2735.9;699794.88;21314.18;17563.83
ENT000193;35685178245;CLI006;CD03;DST004;TRP05;VEI059;MOT024;ST1;OC00;2025-01-10;2025-01-15;2025-01-14;625;625;26111.2;192.83;647.6;1290127.71;5915.32;4738.98
ENT000194;35397423687;CLI018;CD04;DST018;TRP02;VEI055;MOT035;ST1;OC00;2025-01-10;2025-01-16;2025-01-16;249;249;14149.6;111.01;689.2;825576.85;4635.65;3996.13
ENT000195;35335011022;CLI005;CD03;DST001;TRP02;VEI009;MOT013;ST1;OC00;2025-01-10;2025-01-15;2025-01-15;1492;1492;20376.8;65.27;617.7;870297.38;7487.68;5680.1
ENT000196;35452851069;CLI028;CD02;DST023;TRP05;VEI060;MOT051;ST1;OC00;2025-01-10;2025-01-16;2025-01-15;62;62;2897.5;9.86;910.8;249834.35;2307.57;2100.26
ENT000197;35876064502;CLI027;CD02;DST005;TRP02;VEI069;MOT012;ST1;OC00;2025-01-10;2025-01-15;2025-01-14;773;773;22569.6;178.79;489.7;566160.37;5230.43;3918.95
ENT000198;35211533646;CLI022;CD04;DST018;TRP01;VEI082;MOT003;ST1;OC00;2025-01-10;2025-01-15;2025-01-15;104;104;3773.6;19.63;689.2;126715.64;2418.22;2000.05
ENT000199;35103131872;CLI014;CD01;DST031;TRP04;VEI042;MOT015;ST1;OC00;2025-01-10;2025-01-20;2025-01-20;134;134;2970.0;17.59;2735.9;146214.77;6450.57;5924.85
ENT000200;35181521724;CLI030;CD06;DST037;TRP08;VEI015;MOT054;ST1;OC00;2025-01-10;2025-01-13;2025-01-12;330;330;16225.4;78.65;66.6;1427685.17;2718.56;1823.81
ENT000201;35642951458;CLI016;CD02;DST008;TRP04;VEI028;MOT045;ST1;OC00;2025-01-10;2025-01-16;2025-01-15;24;24;792.3;4.38;498.4;68590.3;955.92;797.65
ENT000202;35237561344;CLI014;CD02;DST017;TRP03;VEI083;MOT036;ST1;OC00;2025-01-10;2025-01-16;2025-01-16;230;230;8464.7;66.54;660.6;562469.37;3109.23;2540.69
ENT000203;35957784973;CLI016;CD06;DST041;TRP02;VEI001;MOT008;ST1;OC06;2025-01-10;2025-01-16;2025-01-18;393;393;10088.5;49.32;733.5;832945.86;4401.93;3424.87
ENT000204;35990112199;CLI009;CD02;DST019;TRP01;VEI010;MOT058;ST1;OC00;2025-01-10;2025-01-15;2025-01-15;340;340;14623.5;48.85;992.8;1158548.04;5983.76;5112.23
ENT000205;35466547005;CLI028;CD01;DST025;TRP02;VEI055;MOT041;ST1;OC00;2025-01-10;2025-01-17;2025-01-17;946;946;16029.6;66.42;1806.4;505482.88;9848.26;8932.8
ENT000206;35523648161;CLI021;CD02;DST021;TRP01;VEI057;MOT008;ST1;OC00;2025-01-10;2025-01-14;2025-01-14;1335;1335;24585.9;87.44;640.5;1368813.88;6420.98;5574.94
ENT000207;35574334023;CLI030;CD01;DST008;TRP04;VEI049;MOT031;ST1;OC00;2025-01-10;2025-01-16;2025-01-15;209;209;10170.2;45.99;421.6;394412.78;2456.0;2051.35
ENT000208;35910241476;CLI012;CD06;DST036;TRP02;VEI021;MOT011;ST1;OC00;2025-01-10;2025-01-15;2025-01-14;324;324;6838.6;30.08;18.0;265922.71;1283.56;1009.41
ENT000209;35848332841;CLI030;CD01;DST034;TRP03;VEI024;MOT041;ST1;OC00;2025-01-10;2025-01-19;2025-01-19;217;217;8536.7;55.47;2906.3;376186.76;10695.94;9092.22
ENT000210;35977874101;CLI016;CD01;DST002;TRP08;VEI045;MOT011;ST1;OC00;2025-01-10;2025-01-13;2025-01-12;71;71;677.7;5.12;97.9;20279.76;453.5;378.52
ENT000211;35886461030;CLI023;CD02;DST010;TRP04;VEI049;MOT057;ST1;OC00;2025-01-10;2025-01-16;2025-01-16;536;536;12285.9;51.69;625.3;1003711.53;3651.02;2866.07
ENT000212;35619201919;CLI009;CD02;DST011;TRP03;VEI037;MOT008;ST1;OC00;2025-01-10;2025-01-16;2025-01-16;444;444;7763.8;54.71;658.3;391628.0;3609.15;3098.4
ENT000213;35556398513;CLI014;CD04;DST019;TRP04;VEI017;MOT041;ST1;OC00;2025-01-10;2025-01-16;2025-01-16;618;618;26709.0;115.3;574.7;1897231.11;5955.88;4953.64
ENT000214;35573763682;CLI003;CD02;DST017;TRP04;VEI035;MOT019;ST1;OC00;2025-01-10;2025-01-17;2025-01-17;28;28;1107.3;7.57;660.6;34001.82;1044.4;968.15
ENT000215;35201324146;CLI018;CD06;DST038;TRP02;VEI053;MOT048;ST1;OC00;2025-01-10;2025-01-15;2025-01-15;161;125;1393.9;4.43;227.6;123534.91;929.96;827.54
ENT000216;35617099236;CLI012;CD01;DST004;TRP01;VEI005;MOT026;ST1;OC00;2025-01-10;2025-01-14;2025-01-13;195;195;11059.9;83.77;157.3;171067.33;1922.79;1583.37
ENT000217;35918569620;CLI020;CD01;DST031;TRP01;VEI023;MOT032;ST1;OC00;2025-01-10;2025-01-18;2025-01-18;77;77;787.7;2.82;2735.9;59762.17;4487.7;3698.02
ENT000218;35373398107;CLI009;CD01;DST005;TRP04;VEI040;MOT056;ST2;OC01;2025-01-11;2025-01-17;2025-01-16;515;420;20221.4;75.77;497.8;2384609.55;6016.51;4621.72
ENT000219;35632731666;CLI030;CD02;DST023;TRP05;VEI060;MOT056;ST1;OC07;2025-01-11;2025-01-17;2025-01-18;132;132;3648.5;12.16;910.8;108931.4;3148.67;2625.3
ENT000220;35380956774;CLI008;CD05;DST026;TRP08;VEI015;MOT015;ST1;OC00;2025-01-11;2025-01-14;2025-01-13;586;586;18438.3;82.43;21.5;583390.39;2706.4;2082.15
ENT000221;35935408218;CLI004;CD02;DST005;TRP04;VEI041;MOT046;ST1;OC00;2025-01-11;2025-01-17;2025-01-16;34;34;1934.1;9.35;489.7;80569.93;1114.25;933.0
ENT000222;35455195147;CLI027;CD03;DST014;TRP01;VEI023;MOT003;ST1;OC11;2025-01-11;2025-01-15;2025-01-14;51;51;1055.3;8.18;502.9;69437.75;1123.68;965.57
ENT000223;35408425236;CLI019;CD01;DST007;TRP01;VEI005;MOT006;ST1;OC11;2025-01-11;2025-01-15;2025-01-17;1191;1191;24742.1;100.79;412.5;1949328.52;6317.4;5256.23
ENT000224;35673833192;CLI024;CD01;DST007;TRP01;VEI010;MOT032;ST1;OC00;2025-01-11;2025-01-15;2025-01-13;720;720;18171.6;75.62;412.5;645247.69;3715.01;3342.94
ENT000225;35306397164;CLI001;CD05;DST028;TRP01;VEI012;MOT057;ST1;OC00;2025-01-11;2025-01-16;2025-01-16;345;345;4552.8;35.46;797.4;316656.88;2702.24;2448.23
ENT000226;35700652607;CLI009;CD04;DST019;TRP01;VEI010;MOT008;ST1;OC11;2025-01-11;2025-01-15;2025-01-16;486;486;20573.3;124.94;574.7;724290.79;4009.3;3715.76
ENT000227;35401242434;CLI018;CD01;DST008;TRP03;VEI022;MOT044;ST1;OC00;2025-01-12;2025-01-17;2025-01-16;890;890;15977.3;89.11;421.6;1111696.56;4551.13;3755.65
ENT000228;35111168056;CLI016;CD02;DST006;TRP08;VEI063;MOT020;ST1;OC11;2025-01-12;2025-01-15;2025-01-14;774;710;23245.6;171.23;78.1;1496298.54;4614.52;3385.32
ENT000229;35778451832;CLI020;CD04;DST019;TRP01;VEI073;MOT009;ST1;OC00;2025-01-13;2025-01-17;2025-01-15;40;40;973.2;5.84;574.7;79273.06;956.94;847.57
ENT000230;35938811560;CLI028;CD01;DST010;TRP03;VEI086;MOT058;ST1;OC00;2025-01-13;2025-01-18;2025-01-18;234;234;10933.7;34.17;524.2;1002605.9;2972.1;2483.18
ENT000231;35882956156;CLI029;CD01;DST005;TRP01;VEI010;MOT031;ST1;OC00;2025-01-13;2025-01-17;2025-01-16;336;290;16481.5;68.4;497.8;1091799.73;4396.6;3248.78
ENT000232;35296388542;CLI014;CD05;DST026;TRP08;VEI068;MOT008;ST1;OC00;2025-01-13;2025-01-16;2025-01-16;1344;1344;22456.3;134.43;21.5;1658387.02;3829.24;3217.49
ENT000233;35142041123;CLI029;CD05;DST046;TRP06;VEI032;MOT045;ST1;OC00;2025-01-13;2025-01-21;2025-01-20;130;130;1125.2;5.33;2555.6;28566.06;8300.64;6386.26
ENT000234;35396032279;CLI014;CD05;DST044;TRP02;VEI021;MOT004;ST1;OC02;2025-01-13;2025-01-26;2025-02-04;165;165;4512.3;18.62;4067.3;56326.05;12985.59;12636.82
ENT000235;35624030583;CLI016;CD05;DST032;TRP03;VEI085;MOT041;ST1;OC00;2025-01-13;2025-01-18;2025-01-16;404;404;12405.6;77.0;243.2;987487.05;2692.89;2162.66
ENT000236;35474148267;CLI014;CD05;DST030;TRP02;VEI009;MOT012;ST1;OC00;2025-01-13;2025-01-18;2025-01-17;582;582;29218.6;193.54;331.1;1354991.6;5126.64;4209.56
ENT000237;35870984555;CLI003;CD06;DST036;TRP01;VEI078;MOT005;ST2;OC01;2025-01-13;2025-01-17;2025-01-16;80;80;2077.0;7.57;18.0;202209.73;582.58;434.09
ENT000238;35957099227;CLI006;CD01;DST010;TRP04;VEI049;MOT060;ST1;OC06;2025-01-13;2025-01-19;2025-01-22;129;129;7288.2;35.03;524.2;237590.15;2243.76;1925.67
ENT000239;35258040041;CLI020;CD01;DST008;TRP01;VEI078;MOT057;ST1;OC00;2025-01-13;2025-01-17;2025-01-16;221;221;1860.9;7.22;421.6;92187.54;1416.71;1109.37
ENT000240;35473301813;CLI012;CD05;DST025;TRP05;VEI002;MOT045;ST1;OC00;2025-01-13;2025-01-19;2025-01-19;13;13;318.2;2.03;809.8;16099.77;1340.12;1126.14
ENT000241;35534718243;CLI003;CD05;DST033;TRP01;VEI082;MOT046;ST1;OC00;2025-01-13;2025-01-17;2025-01-17;35;35;2091.7;7.93;496.2;41634.77;1605.38;1386.47
ENT000242;35681342644;CLI012;CD05;DST025;TRP02;VEI009;MOT041;ST1;OC00;2025-01-13;2025-01-19;2025-01-17;468;468;17000.1;120.84;809.8;729991.68;5575.8;4993.64
ENT000243;35876733138;CLI012;CD03;DST014;TRP01;VEI010;MOT060;ST1;OC00;2025-01-13;2025-01-17;2025-01-17;1870;1870;18295.5;122.29;502.9;1781615.9;6564.77;5058.53
ENT000244;35982686858;CLI010;CD01;DST004;TRP02;VEI004;MOT045;ST1;OC00;2025-01-13;2025-01-18;2025-01-17;79;79;4025.1;27.47;157.3;236469.69;1204.26;797.3
ENT000245;35478122460;CLI017;CD01;DST029;TRP02;VEI014;MOT002;ST1;OC00;2025-01-13;2025-01-21;2025-01-24;14;12;781.1;4.2;2424.1;39404.13;3982.05;3496.33
ENT000246;35497877283;CLI013;CD02;DST021;TRP01;VEI023;MOT052;ST1;OC00;2025-01-13;2025-01-17;2025-01-17;22;22;1093.5;5.54;640.5;77638.53;926.19;912.18
ENT000247;35667564625;CLI001;CD02;DST046;TRP07;VEI089;MOT007;ST1;OC07;2025-01-13;2025-01-29;2025-01-30;1638;1638;15823.7;83.94;3379.3;853080.04;18922.51;14832.65
ENT000248;35925922483;CLI029;CD01;DST003;TRP01;VEI010;MOT054;ST1;OC00;2025-01-13;2025-01-17;2025-01-17;201;201;10968.2;38.45;309.5;325478.91;2786.47;2147.05
ENT000249;35762737060;CLI013;CD02;DST011;TRP05;VEI052;MOT013;ST1;OC00;2025-01-13;2025-01-19;2025-01-18;30;30;1119.3;5.04;658.3;84604.68;1206.51;950.1
ENT000250;35209001712;CLI014;CD02;DST007;TRP02;VEI021;MOT057;ST1;OC00;2025-01-13;2025-01-18;2025-01-17;824;824;8278.0;30.28;488.9;464916.86;3208.23;3013.27
ENT000251;35336695649;CLI006;CD02;DST005;TRP02;VEI058;MOT011;ST1;OC00;2025-01-13;2025-01-18;2025-01-17;236;236;3388.2;24.86;489.7;267870.73;2106.36;1733.95
ENT000252;35719064960;CLI001;CD01;DST011;TRP04;VEI020;MOT050;ST1;OC00;2025-01-14;2025-01-20;2025-01-18;20;20;948.1;3.07;617.9;48230.9;1510.24;1152.82
ENT000253;35521252091;CLI021;CD01;DST014;TRP05;VEI084;MOT035;ST1;OC02;2025-01-14;2025-01-20;2025-01-19;347;347;7445.1;35.95;873.0;450423.33;6466.09;5239.81
ENT000254;35495090348;CLI008;CD05;DST035;TRP04;VEI006;MOT048;ST1;OC00;2025-01-14;2025-01-21;2025-01-19;63;63;2749.1;9.69;1182.0;130455.38;3377.23;2739.03
ENT000255;35283284101;CLI009;CD04;DST021;TRP05;VEI025;MOT010;ST1;OC11;2025-01-14;2025-01-19;2025-01-18;379;358;19505.7;112.78;305.6;1093100.54;3856.7;3127.82
ENT000256;35559669299;CLI008;CD01;DST008;TRP03;VEI090;MOT047;ST1;OC11;2025-01-14;2025-01-19;2025-01-20;77;77;2113.1;16.94;421.6;36561.19;1460.79;1204.05
ENT000257;35116338952;CLI022;CD02;DST039;TRP04;VEI040;MOT022;ST1;OC11;2025-01-14;2025-01-21;2025-01-22;488;488;24842.5;79.17;1101.7;342434.03;8351.07;7227.36
ENT000258;35538183451;CLI023;CD04;DST022;TRP08;VEI047;MOT033;ST1;OC00;2025-01-14;2025-01-17;2025-01-17;13;13;776.9;2.99;119.4;11826.71;408.3;319.05
ENT000259;35966458509;CLI004;CD05;DST034;TRP03;VEI007;MOT040;ST1;OC00;2025-01-14;2025-01-21;2025-01-19;30;30;828.6;3.06;1537.1;64671.77;3298.0;2514.12
ENT000260;35873274306;CLI007;CD01;DST006;TRP01;VEI005;MOT004;ST5;OC03;2025-01-14;2025-01-18;2025-01-19;455;0;23815.4;77.9;174.6;290339.68;3541.15;2980.28
ENT000261;35557616507;CLI012;CD06;DST041;TRP03;VEI026;MOT055;ST1;OC00;2025-01-14;2025-01-20;2025-01-19;2514;2514;27704.5;113.93;733.5;1520911.52;10806.02;8472.43
ENT000262;35380845614;CLI024;CD02;DST007;TRP01;VEI082;MOT029;ST1;OC00;2025-01-14;2025-01-18;2025-01-17;183;183;3400.8;10.8;488.9;191920.29;1724.83;1582.82
ENT000263;35748826466;CLI025;CD05;DST024;TRP01;VEI012;MOT031;ST1;OC00;2025-01-14;2025-01-19;2025-01-19;240;240;3049.7;17.87;846.9;252244.95;2725.65;2255.97
ENT000264;35152121876;CLI008;CD02;DST014;TRP01;VEI010;MOT026;ST1;OC00;2025-01-14;2025-01-19;2025-01-19;450;450;25158.7;103.27;968.9;610328.5;5887.29;5170.42
ENT000265;35776199499;CLI013;CD01;DST035;TRP03;VEI024;MOT056;ST1;OC00;2025-01-14;2025-01-22;2025-01-22;541;541;9500.6;31.88;2574.5;378971.66;8992.68;8063.02
ENT000266;35963632482;CLI018;CD04;DST015;TRP08;VEI063;MOT001;ST1;OC00;2025-01-14;2025-01-17;2025-01-16;401;401;13588.2;61.85;18.0;431706.8;1978.72;1576.96
ENT000267;35592184288;CLI003;CD01;DST026;TRP01;VEI012;MOT002;ST1;OC00;2025-01-14;2025-01-22;2025-01-22;71;71;3297.8;22.35;2624.5;110394.03;5898.98;5693.98
ENT000268;35798965570;CLI014;CD02;DST021;TRP01;VEI005;MOT057;ST1;OC06;2025-01-14;2025-01-18;2025-01-19;1341;1341;27571.2;115.6;640.5;2311538.49;7087.63;6729.21
ENT000269;35461167057;CLI019;CD01;DST014;TRP01;VEI057;MOT016;ST1;OC00;2025-01-14;2025-01-19;2025-01-19;3370;3370;28245.8;104.31;873.0;1642306.63;10980.14;9815.15
ENT000270;35365587596;CLI030;CD01;DST026;TRP02;VEI034;MOT008;ST1;OC00;2025-01-14;2025-01-23;2025-01-23;31;31;1661.2;9.33;2624.5;80675.78;4749.02;4515.26
ENT000271;35454772432;CLI017;CD05;DST035;TRP01;VEI010;MOT055;ST1;OC00;2025-01-14;2025-01-19;2025-01-19;311;311;10978.5;61.68;1182.0;1053828.96;5772.31;5164.15
ENT000272;35761098077;CLI014;CD04;DST019;TRP01;VEI012;MOT047;ST1;OC00;2025-01-14;2025-01-18;2025-01-18;66;66;2713.2;9.25;574.7;213128.05;1582.51;1647.31
ENT000273;35541186445;CLI016;CD04;DST021;TRP01;VEI023;MOT031;ST1;OC00;2025-01-14;2025-01-18;2025-01-18;47;47;905.2;4.74;305.6;46373.55;568.82;559.84
ENT000274;35922098192;CLI018;CD02;DST004;TRP08;VEI045;MOT005;ST1;OC00;2025-01-14;2025-01-17;2025-01-17;30;30;1098.2;3.97;111.5;39705.63;416.73;335.91
